time,a (pc),e,f_orb,delta_f_orb
0.0,0.010000000000000002,0.9997,7.014308511315091e-10,7.0412107564949495e-15
1000.0,0.009933170266803648,0.9996979814484982,7.085215169414787e-10,7.138610298583922e-15
2000.0,0.009866562764498208,0.9996959420163011,7.157082761079464e-10,7.23527544749459e-15
3000.0,0.009800179734564284,0.999693881483212,7.229925173436556e-10,7.33358160000764e-15
4000.0,0.009734021177001879,0.999691799849231,7.303758983334717e-10,7.433562284441636e-15
5000.0,0.009668087091810988,0.9996896971143582,7.37860110688728e-10,7.535251829412384e-15
6000.0,0.009602377478991614,0.9996875732785933,7.454468807596863e-10,7.638685388338158e-15
7000.0,0.009536892345661158,0.9996854281568347,7.531379696271993e-10,7.74389511155802e-15
8000.0,0.009471631746637016,0.9996832603234486,7.609351689969691e-10,7.850916505179378e-15
9000.0,0.009406595693423682,0.9996810694792378,7.688403127369056e-10,7.959792072016852e-15
10000.0,0.00934178418602116,0.9996788556242028,7.76855274254129e-10,8.070560473561693e-15
11000.0,0.009277197224429452,0.999676618758343,7.849819660856402e-10,8.183261314084259e-15
12000.0,0.009212834808648554,0.9996743588816587,7.932223408546257e-10,8.297935166276606e-15
13000.0,0.009148696938532992,0.9996720759872011,8.015783922726686e-10,8.414624079451583e-15
14000.0,0.009084783588325214,0.9996697688446293,8.100521595582947e-10,8.533375763939357e-15
15000.0,0.009021094739057605,0.9996674365479326,8.186457243695689e-10,8.654228598438808e-15
16000.0,0.00895763039073017,0.9996650790971107,8.273612101163565e-10,8.777227330319148e-15
17000.0,0.008894390543342904,0.9996626964921639,8.362007855095665e-10,8.902417821265272e-15
18000.0,0.008831375196895811,0.999660288733092,8.451666656920878e-10,9.029847079847992e-15
19000.0,0.00876858435138889,0.9996578558198952,8.542611134020928e-10,9.159563295024858e-15
20000.0,0.008706017801542927,0.9996553973574583,8.63486470709974e-10,9.291701217309388e-15
21000.0,0.00864367499319651,0.9996529122791498,8.728451847695566e-10,9.426264681821096e-15
22000.0,0.008581555916936006,0.9996504002396265,8.823396761913568e-10,9.56326639570855e-15
23000.0,0.008519660604030678,0.9996478608184816,8.91972412172974e-10,9.702766073863955e-15
