hc,f
6.806865624566562e-19,1e-05
1.3168910641713543e-18,2e-05
1.870883419931298e-18,3.0000000000000004e-05
2.160577028204194e-18,4e-05
2.2318831961187087e-18,5e-05
2.2330135301996134e-18,6e-05
2.1430692043842678e-18,7.000000000000001e-05
2.1273551264996867e-18,8e-05
1.878461873550462e-18,9e-05
1.847086042225821e-18,0.0001
1.65195769379055e-18,0.00011
1.4753813379230014e-18,0.00012
1.4861043644334583e-18,0.00013000000000000002
1.3205345621655438e-18,0.00014000000000000001
1.1885866509278218e-18,0.00015000000000000001
1.0861036086200432e-18,0.00016
9.74987114454536e-19,0.00017
8.630585362297403e-19,0.00018
8.040041706952181e-19,0.00019
7.315049406034509e-19,0.0002
6.749373411709429e-19,0.00021
6.200100163434006e-19,0.00022
5.762075817311628e-19,0.00023
5.287595958619895e-19,0.00024
5.023931915320033e-19,0.00025000000000000006
8.98470346553723e-19,0.00026000000000000003
4.3173584109839825e-19,0.00027000000000000006
8.583347052174578e-19,0.00028000000000000003
8.819003121902512e-19,0.00029000000000000006
9.182776118044741e-19,0.00030000000000000003
9.041567755773745e-19,0.00031000000000000005
9.006674824852384e-19,0.00032
9.24554498369452e-19,0.00033000000000000005
1.026104057950246e-18,0.0003400000000000001
1.0244282353016622e-18,0.00035000000000000005
1.025649881744709e-18,0.0003600000000000001
1.02482775241016e-18,0.00037000000000000005
1.0243322370749698e-18,0.0003800000000000001
1.0872766744031393e-18,0.00039000000000000005
1.250139071646012e-18,0.0004000000000000001
1.3033822222351362e-18,0.00041000000000000005
1.2940162945121986e-18,0.00042000000000000007
1.3002381104280122e-18,0.00043000000000000004
1.416876216834512e-18,0.00044000000000000007
1.4316686874188379e-18,0.00045000000000000004
1.4316042097685187e-18,0.00046000000000000007
1.4214598488591486e-18,0.00047000000000000004
1.5341432595581762e-18,0.00048000000000000007
1.537063749589887e-18,0.0004900000000000001
1.5370368554967373e-18,0.0005000000000000001
1.5593613556056054e-18,0.00051
1.5593503303862366e-18,0.0005200000000000001
1.6661228290548775e-18,0.0005300000000000001
1.6589619381883688e-18,0.0005400000000000001
1.6549301528841513e-18,0.00055
1.654919881139816e-18,0.0005600000000000001
1.6552579946304642e-18,0.0005700000000000001
1.664618062249737e-18,0.0005800000000000001
1.6364213019702445e-18,0.00059
1.6392486225823276e-18,0.0006000000000000001
1.6579189717530914e-18,0.0006100000000000001
1.6533524096322767e-18,0.0006200000000000001
1.6533504839596759e-18,0.00063
1.6533499847151198e-18,0.00064
1.6524864129175743e-18,0.0006500000000000001
1.6883300567687017e-18,0.0006600000000000001
1.6883296671723958e-18,0.0006700000000000001
2.00655969961117e-18,0.00068
2.0052008140192768e-18,0.0006900000000000001
2.0052005700115903e-18,0.0007000000000000001
2.0052005213065134e-18,0.0007100000000000001
2.0153036618466185e-18,0.00072
2.015303614451697e-18,0.0007300000000000001
2.0155882363499147e-18,0.0007400000000000001
2.015588166509195e-18,0.0007500000000000001
2.015588180253592e-18,0.00076
2.015759268899613e-18,0.0007700000000000001
2.0143626885834456e-18,0.0007800000000000001
2.011052389550761e-18,0.0007900000000000001
2.0141517271270475e-18,0.0008
2.0136030131297785e-18,0.0008100000000000001
9.091786593800901e-19,0.0008200000000000001
9.081409998036526e-19,0.0008300000000000001
9.081409817169057e-19,0.0008400000000000001
9.092122273757511e-19,0.0008500000000000001
9.088594005777271e-19,0.0008600000000000001
9.088593982020122e-19,0.0008700000000000001
8.486107463120808e-19,0.0008800000000000001
8.485619972815953e-19,0.0008900000000000001
8.456115434919046e-19,0.0009000000000000001
8.456115415556793e-19,0.0009100000000000001
8.456115406348224e-19,0.0009200000000000001
8.46522141844111e-19,0.00093
8.465221414395809e-19,0.0009400000000000001
8.459566547995164e-19,0.0009500000000000001
8.447021910207515e-19,0.0009600000000000001
8.447021907155228e-19,0.0009700000000000002
8.441880856562643e-19,0.00098
8.441880855933155e-19,0.0009900000000000002
8.440384522044989e-19,0.001
9.32151443733797e-19,0.00101
9.3194506730219e-19,0.00102
9.319450672439669e-19,0.00103
9.318852806670038e-19,0.0010400000000000001
9.2273380319177e-19,0.0010500000000000002
9.231895502137368e-19,0.0010600000000000002
9.231895501809172e-19,0.0010700000000000002
9.224137128752683e-19,0.00108
9.221440698639733e-19,0.00109
9.21647915892145e-19,0.0011
9.216479158837369e-19,0.00111
9.216479158782911e-19,0.0011200000000000001
9.216479158763496e-19,0.0011300000000000001
9.214557708780342e-19,0.0011400000000000002
9.21103514576505e-19,0.0011500000000000002
9.211035145725384e-19,0.0011600000000000002
9.027566605853166e-19,0.00117
9.027566605841235e-19,0.00118
9.014657379927741e-19,0.00119
9.014657379923184e-19,0.0012000000000000001
9.014657379911396e-19,0.0012100000000000001
9.012246558828968e-19,0.0012200000000000002
3.3995344274153315e-19,0.0012300000000000002
3.3968989734386147e-19,0.0012400000000000002
3.3968989734359925e-19,0.00125
3.3915560557742863e-19,0.00126
3.391556055771751e-19,0.00127
3.391190349911641e-19,0.00128
3.3911903499115724e-19,0.0012900000000000001
3.3900874343104845e-19,0.0013000000000000002
3.307880760507815e-19,0.0013100000000000002
3.3086458288326645e-19,0.0013200000000000002
3.3086458288315913e-19,0.0013300000000000002
3.3055564496870437e-19,0.00134
3.3967427361449473e-19,0.00135
3.396333465544997e-19,0.00136
3.396143106658437e-19,0.0013700000000000001
3.3961431066582483e-19,0.0013800000000000002
3.395659282101279e-19,0.0013900000000000002
3.3956592821011333e-19,0.0014000000000000002
3.395659282101126e-19,0.0014100000000000002
3.3956592821010096e-19,0.00142
3.38232438598345e-19,0.00143
3.3810692777521987e-19,0.00144
3.3810692777521506e-19,0.0014500000000000001
3.2794963774324673e-19,0.0014600000000000001
3.27949637743244e-19,0.0014700000000000002
3.2794270518871765e-19,0.0014800000000000002
3.2794270518871707e-19,0.0014900000000000002
3.2794270518871625e-19,0.0015000000000000002
3.2793755145114965e-19,0.00151
3.279375514511492e-19,0.00152
3.2763691010239933e-19,0.0015300000000000001
3.2763691010239884e-19,0.0015400000000000001
3.276247872888937e-19,0.0015500000000000002
3.276247872888936e-19,0.0015600000000000002
3.259898697462814e-19,0.0015700000000000002
3.2598986974628134e-19,0.0015800000000000002
3.259942506515648e-19,0.00159
3.259942506515648e-19,0.0016
3.2599425065156473e-19,0.00161
3.259583056450901e-19,0.0016200000000000001
3.259030502589794e-19,0.0016300000000000002
1.2096592594461853e-19,0.0016400000000000002
1.2096235431755797e-19,0.0016500000000000002
1.2025234648651084e-19,0.0016600000000000002
1.2025234648651084e-19,0.0016700000000000003
1.202523464865108e-19,0.00168
1.1505054798459814e-19,0.00169
1.1503239922822032e-19,0.0017000000000000001
1.1503032915585163e-19,0.0017100000000000001
1.1498763519143163e-19,0.0017200000000000002
1.1498763519143163e-19,0.0017300000000000002
1.149876351914316e-19,0.0017400000000000002
1.098002178622489e-19,0.0017500000000000003
1.0980021786224887e-19,0.00176
1.0980021786224887e-19,0.00177
1.0979286692897818e-19,0.0017800000000000001
1.0979286692897818e-19,0.0017900000000000001
1.0977465225826317e-19,0.0018000000000000002
1.0977465225826317e-19,0.0018100000000000002
1.0977465225826317e-19,0.0018200000000000002
1.0885434889652722e-19,0.0018300000000000002
1.0885434889652722e-19,0.0018400000000000003
1.0885451034483184e-19,0.00185
1.0885254167661684e-19,0.00186
1.0884995548481782e-19,0.0018700000000000001
1.0884995548481782e-19,0.0018800000000000002
1.0884995548481782e-19,0.0018900000000000002
1.086964439300912e-19,0.0019000000000000002
1.086862457516229e-19,0.0019100000000000002
1.0868599914032332e-19,0.0019200000000000003
1.0868563492995493e-19,0.0019300000000000003
1.0868563492995493e-19,0.00194
1.0868451225515536e-19,0.0019500000000000001
1.0868451225515536e-19,0.00196
1.0865439463023733e-19,0.0019700000000000004
1.086507634501616e-19,0.00198
1.0865062833375578e-19,0.00199
1.0865062833375578e-19,0.002
1.0865018371147588e-19,0.00201
1.0703308645529113e-19,0.00202
1.0702583132494988e-19,0.00203
1.0702522557353992e-19,0.00204
3.5338192532908394e-20,0.00205
3.53380074509955e-20,0.00206
3.53380074509955e-20,0.0020700000000000002
3.533773625690202e-20,0.0020800000000000003
3.4882917218309117e-20,0.0020900000000000003
3.4876489739871717e-20,0.0021000000000000003
3.487583386659165e-20,0.0021100000000000003
3.487583386659165e-20,0.0021200000000000004
3.487583386659165e-20,0.0021300000000000004
3.4790127698397346e-20,0.0021400000000000004
3.4790127698397346e-20,0.00215
3.478774295240373e-20,0.00216
3.478743470087383e-20,0.00217
3.478743470087383e-20,0.00218
3.476968325732187e-20,0.00219
3.476968325732187e-20,0.0022
