t_merge,snr
453273.39307265513,0.00020450367659925308
443273.39307265513,0.00027415880238925317
433273.39307265513,0.00037297883547331455
423273.39307265513,0.0005144055948535876
413273.39307265513,0.0007184542433433755
403273.39307265513,0.0010151363342148878
393273.39307265513,0.0014498268973696614
383273.39307265513,0.002090891755178179
373273.39307265513,0.003042220189383512
363273.39307265513,0.004462167928258115
353273.39307265513,0.0065959020988638085
343273.39307265513,0.009818172167491392
333273.39307265513,0.014721592376552014
323273.39307265513,0.022226805151719875
313273.39307265513,0.033804797482965505
303273.39307265513,0.05193233054073803
293273.39307265513,0.08050832506059602
283273.39307265513,0.12597103911795704
273273.39307265513,0.1989288837499501
263273.39307265513,0.31689073791520944
253273.39307265513,0.5089759140764507
243273.39307265513,0.8241511614809118
233273.39307265513,1.3439238648367275
223273.39307265513,2.2049764272367063
213273.39307265513,3.634165994503318
203273.39307265513,6.000913968700883
193273.39307265513,9.894883873349489
183273.39307265513,16.220445429890262
173273.39307265513,26.22625597034059
163273.39307265513,41.416345584072054
153273.39307265513,63.452158075063934
143273.39307265513,92.56293102393849
133273.39307265513,125.9836573452046
123273.39307265513,158.37576760464884
113273.39307265513,186.03417938719443
103273.39307265513,211.47725189998016
99999.0,220.24272370419664
98999.0,222.89342750170326
97999.0,225.62484970323803
96999.0,228.45337182254747
95999.0,231.39539468090024
94999.0,234.46742406783173
93999.0,237.68616590391215
92999.0,240.75522488118528
91999.0,243.78985803681707
90999.0,246.9221205570532
89999.0,250.17195296165266
88999.0,253.55968814603983
87999.0,257.10613109583045
86999.0,260.8326483166456
85999.0,264.56358139148716
84999.0,268.0636018206736
83999.0,271.6759544931463
82999.0,275.4268380761672
81999.0,279.34305261104964
80999.0,283.4520870829909
79999.0,287.7822283192311
78999.0,292.36269124828004
77999.0,296.4229825709233
76999.0,300.6104375319993
75999.0,304.9640879997917
74999.0,309.5200601352093
73999.0,314.31541135007706
72999.0,319.38829101295744
71999.0,324.77813685982323
70999.0,329.8394277192969
69999.0,334.7050826532652
68999.0,339.76904377714635
67999.0,345.0806942738751
66999.0,350.6906402695009
65999.0,356.6509504595179
64999.0,363.01545520215274
63999.0,369.5611782157781
62999.0,375.2543137058744
61999.0,381.1798395405378
60999.0,387.4065377370302
59999.0,394.0047524013326
58999.0,401.04674510777136
57999.0,408.60715223604507
56999.0,416.7635415892015
55999.0,424.57321940859237
54999.0,432.437496127385
53999.0,440.73915809926643
52999.0,449.5765193961761
51999.0,459.05129904380357
50999.0,469.21124534150607
49999.0,479.8803732297019
48999.0,491.00905658674645
47999.0,502.5049736456734
46999.0,514.5187374902906
45999.0,526.9387422131073
44999.0,539.9424813161224
43999.0,553.4789111893384
42999.0,566.9831473273265
41999.0,580.8146526277694
40999.0,595.5397424517554
39999.0,611.462211116259
38999.0,626.9203558884351
37999.0,643.0707061022007
36999.0,660.5277515681994
35999.0,679.6604946088014
34999.0,698.4960850777366
33999.0,718.78029953995
32999.0,741.0458598117706
31999.0,762.8628108258446
30999.0,786.3887323828266
29999.0,812.3452658732127
28999.0,838.8040789001645
27999.0,867.6821991794387
26999.0,898.3041044741531
25999.0,930.4926114199844
24999.0,966.099608644313
23999.0,1003.2611037667909
22999.0,1044.2431512813305
21999.0,1087.1944254357702
20999.0,1134.861003842634
19999.0,1185.3634604293654
18999.0,1240.064662252874
17999.0,1300.0251880035862
16999.0,1363.233015444175
15999.0,1434.2321085799044
14999.0,1512.6609181159563
13999.0,1600.3361548502335
12999.0,1699.9604701747433
11999.0,1814.438860255968
10999.0,1948.013351420014
9999.0,2102.124769331635
9899.0,2119.044959003214
9799.0,2136.2855457029136
9699.0,2153.860054236117
