hc,f
1.518669870489799e-19,1e-05
9.186846103283017e-20,2e-05
1.132322149051506e-19,3.0000000000000004e-05
1.5607213656399835e-19,4e-05
1.930871650123337e-19,5e-05
2.1239011334216196e-19,6e-05
2.2530877527400503e-19,7.000000000000001e-05
2.368541366044262e-19,8e-05
2.4919524749408786e-19,9e-05
2.5060899984789013e-19,0.0001
2.5308647789587334e-19,0.00011
2.3851375076394876e-19,0.00012
2.4789415472914874e-19,0.00013000000000000002
2.38097456924509e-19,0.00014000000000000001
2.3897195267753645e-19,0.00015000000000000001
2.27335718663363e-19,0.00016
2.173287093020113e-19,0.00017
2.242670537454665e-19,0.00018
2.105223818552518e-19,0.00019
2.016668386691775e-19,0.0002
1.985438439141526e-19,0.00021
1.7975615352852966e-19,0.00022
1.8200193857191285e-19,0.00023
1.691766478979408e-19,0.00024
1.678855941201832e-19,0.00025000000000000006
1.5359862372076942e-19,0.00026000000000000003
1.4032875928477796e-19,0.00027000000000000006
1.4143478451589548e-19,0.00028000000000000003
1.3428673799742097e-19,0.00029000000000000006
1.272784762782565e-19,0.00030000000000000003
1.1907746851836494e-19,0.00031000000000000005
1.1271344829271552e-19,0.00032
1.2682264747719178e-19,0.00033000000000000005
1.5561451380747625e-19,0.0003400000000000001
1.829855919242575e-19,0.00035000000000000005
1.7052283802883917e-19,0.0003600000000000001
1.3276130184893643e-19,0.00037000000000000005
1.3706855538358976e-19,0.0003800000000000001
1.3384649126048136e-19,0.00039000000000000005
1.3389578401024208e-19,0.0004000000000000001
1.3388321364061462e-19,0.00041000000000000005
1.577068551745966e-19,0.00042000000000000007
1.811761468763402e-19,0.00043000000000000004
1.3627283821253119e-19,0.00044000000000000007
1.0577415732162979e-19,0.00045000000000000004
1.0439130045609438e-19,0.00046000000000000007
1.3847501513859577e-19,0.00047000000000000004
4.8808099732474066e-20,0.00048000000000000007
1.0610992862376517e-19,0.0004900000000000001
6.269019875971748e-20,0.0005000000000000001
1.330599318988651e-19,0.00051
1.2575315111693456e-19,0.0005200000000000001
1.3557660761244114e-19,0.0005300000000000001
8.824748829261755e-20,0.0005400000000000001
5.675249905018605e-20,0.00055
7.368982786414452e-20,0.0005600000000000001
5.447299977170718e-20,0.0005700000000000001
8.722657576324419e-20,0.0005800000000000001
2.4868207437920067e-20,0.00059
7.204368800042368e-20,0.0006000000000000001
5.3121995295958995e-20,0.0006100000000000001
5.2310940813234696e-20,0.0006200000000000001
7.130416268506717e-20,0.00063
7.106484968160506e-20,0.00064
8.61829805006988e-20,0.0006500000000000001
7.08408746747785e-20,0.0006600000000000001
3.813789630813976e-20,0.0006700000000000001
6.199913479878834e-20,0.00068
6.158263748078817e-20,0.0006900000000000001
5.626185828119535e-20,0.0007000000000000001
6.116318924084364e-20,0.0007100000000000001
4.3261075789386785e-20,0.00072
2.6228249016304095e-20,0.0007300000000000001
5.014310100616935e-20,0.0007400000000000001
3.475601195812026e-20,0.0007500000000000001
5.513166347138934e-20,0.00076
3.382994992319851e-20,0.0007700000000000001
5.487878001896779e-20,0.0007800000000000001
5.926951501909802e-20,0.0007900000000000001
6.80717774060241e-21,0.0008
5.844466853552702e-21,0.0008100000000000001
3.229540047083459e-20,0.0008200000000000001
1.3638648237361044e-20,0.0008300000000000001
3.395740907567802e-20,0.0008400000000000001
2.5572001910793862e-20,0.0008500000000000001
4.3127390155540986e-20,0.0008600000000000001
2.1997332344434507e-20,0.0008700000000000001
3.650402816193649e-20,0.0008800000000000001
1.2037039138192947e-20,0.0008900000000000001
1.628509610623747e-20,0.0009000000000000001
3.164546754522733e-20,0.0009100000000000001
3.1662242344820528e-21,0.0009200000000000001
2.0674391981285553e-20,0.00093
1.5425845273231454e-20,0.0009400000000000001
2.289700050163316e-20,0.0009500000000000001
1.0621371505874868e-20,0.0009600000000000001
1.4664754745600242e-20,0.0009700000000000002
2.197473002263536e-21,0.00098
2.4085644750231162e-20,0.0009900000000000002
6.136746861922847e-21,0.001
5.953049071218783e-21,0.00101
2.217016464100858e-20,0.00102
1.1042452616517522e-20,0.00103
2.2315044956665673e-20,0.0010400000000000001
1.062045696803633e-20,0.0010500000000000002
2.1775444921949733e-20,0.0010600000000000002
2.107438732303282e-20,0.0010700000000000002
1.4341111100220695e-20,0.00108
1.0045626161706855e-20,0.00109
1.2094914080824584e-20,0.0011
9.009907050601551e-22,0.00111
6.607284508793869e-21,0.0011200000000000001
8.575316315009966e-22,0.0011300000000000001
9.332910006949698e-21,0.0011400000000000002
9.172146300021273e-21,0.0011500000000000002
4.379459623330908e-21,0.0011600000000000002
9.292498118737173e-21,0.00117
2.661862607010949e-21,0.00118
9.861571181202053e-21,0.00119
2.541800919811944e-21,0.0012000000000000001
3.457057225968273e-21,0.0012100000000000001
4.591186452157081e-22,0.0012200000000000002
5.884251579382007e-21,0.0012300000000000002
7.768484290682955e-21,0.0012400000000000002
4.292995849316585e-21,0.00125
3.60834349095302e-21,0.00126
7.7471483923083e-21,0.00127
3.545242616778552e-21,0.00128
3.4802440700040885e-21,0.0012900000000000001
8.12382632358089e-21,0.0013000000000000002
4.332076430727421e-21,0.0013100000000000002
3.286384946292395e-21,0.0013200000000000002
7.391539772012401e-21,0.0013300000000000002
6.274332992251636e-21,0.00134
2.7905072583037115e-21,0.00135
2.0842962133943927e-21,0.00136
3.2182229521667577e-21,0.0013700000000000001
3.317103438034892e-21,0.0013800000000000002
2.32536603488782e-21,0.0013900000000000002
2.831117074487745e-21,0.0014000000000000002
3.3072487820356792e-21,0.0014100000000000002
1.2765312814188115e-22,0.00142
2.8606683458269794e-21,0.00143
1.5125728288957163e-21,0.00144
2.1506852038114256e-21,0.0014500000000000001
9.045560739010658e-23,0.0014600000000000001
1.413121520562357e-21,0.0014700000000000002
1.3805936147256264e-21,0.0014800000000000002
2.784709879601753e-21,0.0014900000000000002
1.8126451816122805e-21,0.0015000000000000002
1.8125864599414314e-21,0.00151
3.1127314003044073e-21,0.00152
2.6231124880015628e-21,0.0015300000000000001
1.4976958954540094e-21,0.0015400000000000001
1.384290251125921e-21,0.0015500000000000002
2.372844125673401e-21,0.0015600000000000002
4.695760787558152e-23,0.0015700000000000002
4.281806407341711e-22,0.0015800000000000002
2.558881876454075e-21,0.00159
2.490214751861893e-21,0.0016
1.1324983987667833e-21,0.00161
3.533407786918657e-23,0.0016200000000000001
5.361781499747004e-22,0.0016300000000000002
1.2130369441147486e-21,0.0016400000000000002
5.656562148995707e-22,0.0016500000000000002
2.664419777760339e-23,0.0016600000000000002
9.65795503768674e-22,0.0016700000000000003
5.342217758219762e-22,0.00168
7.578741128700999e-22,0.00169
5.033253083073212e-22,0.0017000000000000001
6.242706692800388e-22,0.0017100000000000001
4.881951692958508e-22,0.0017200000000000002
7.7943394422338795e-22,0.0017300000000000002
9.821835119783945e-22,0.0017400000000000002
5.384670559177888e-22,0.0017500000000000003
5.517674960773134e-22,0.00176
9.074187560586558e-22,0.00177
8.73144188131838e-22,0.0017800000000000001
3.9159090792227316e-22,0.0017900000000000001
3.5493335446552934e-22,0.0018000000000000002
7.372863536909436e-22,0.0018100000000000002
8.168770815578425e-22,0.0018200000000000002
7.96105058532624e-22,0.0018300000000000002
4.448289336473585e-22,0.0018400000000000003
2.403425192476509e-22,0.00185
6.879173862140079e-22,0.00186
7.34048466820208e-22,0.0018700000000000001
4.017486946485791e-22,0.0018800000000000002
1.9939369829788641e-22,0.0018900000000000002
3.9281618256792016e-22,0.0019000000000000002
3.875688966693638e-22,0.0019100000000000002
1.8563205251673525e-22,0.0019200000000000003
2.1256207759925934e-22,0.0019300000000000003
2.7807563826835884e-22,0.00194
2.854217520564352e-22,0.0019500000000000001
1.6585046043216268e-22,0.00196
1.793625632882887e-22,0.0019700000000000004
3.134214867336259e-22,0.00198
3.5085046487951694e-22,0.00199
2.242686888458835e-22,0.002
7.55643920902361e-23,0.00201
2.397605421899182e-24,0.00202
2.4942444926782946e-22,0.00203
2.4922080157050946e-22,0.00204
1.5869603595059671e-22,0.00205
1.5652892820523892e-22,0.00206
2.800058659040754e-22,0.0020700000000000002
2.285303921366299e-22,0.0020800000000000003
2.400309500918484e-22,0.0020900000000000003
1.475475621654757e-22,0.0021000000000000003
1.4130299103322149e-22,0.0021100000000000003
2.2026598752389515e-22,0.0021200000000000004
2.2091779844412427e-22,0.0021300000000000004
2.412300870596116e-22,0.0021400000000000004
1.3532492897597625e-22,0.00215
8.788526345568726e-23,0.00216
9.709356565062792e-23,0.00217
6.993373236851525e-23,0.00218
8.290413690806128e-23,0.00219
7.895263834289492e-23,0.0022
5.670132664403856e-23,0.00221
5.418109425222179e-23,0.00222
8.913370099842505e-23,0.00223
8.776498270401921e-23,0.0022400000000000002
4.725649330508165e-23,0.0022500000000000003
4.7256532454832854e-23,0.0022600000000000003
5.54156457318972e-23,0.0022700000000000003
9.802543503656158e-23,0.0022800000000000003
9.318971320139595e-23,0.0022900000000000004
9.589008033473164e-23,0.0023000000000000004
3.6668770370101555e-23,0.0023100000000000004
3.115200574618082e-23,0.00232
8.700163872912956e-23,0.00233
8.611559843519755e-23,0.00234
8.574945593609011e-23,0.00235
2.8709200583950374e-23,0.00236
2.652764694095423e-23,0.00237
4.822215752027344e-23,0.00238
7.706039120158754e-23,0.00239
6.852020315975189e-23,0.0024000000000000002
6.494621032152412e-23,0.0024100000000000002
2.0053989232687423e-23,0.0024200000000000003
2.0833065694120972e-23,0.0024300000000000003
2.223168434798168e-23,0.0024400000000000003
2.2231752366188588e-23,0.0024500000000000004
1.1507020865222394e-23,0.0024600000000000004
1.4255037071054138e-23,0.0024700000000000004
3.20269823749632e-23,0.0024800000000000004
2.826557607165423e-23,0.00249
1.744961886022996e-23,0.0025
2.0853390961445575e-23,0.00251
1.9210590825251785e-23,0.00252
3.1406703099262955e-23,0.00253
2.8080796660670757e-23,0.00254
2.6857283216749436e-23,0.00255
9.7422769983032e-24,0.00256
1.6080208797396255e-23,0.0025700000000000002
1.608020313834259e-23,0.0025800000000000003
2.5514624101203503e-23,0.0025900000000000003
2.5758766416743832e-23,0.0026000000000000003
2.2935267187102764e-23,0.0026100000000000003
1.4013752728251546e-23,0.0026200000000000004
1.451514601387553e-23,0.0026300000000000004
7.371063606480284e-24,0.0026400000000000004
2.0163876756515438e-23,0.0026500000000000004
2.0767558161230567e-23,0.00266
2.0608061258925738e-23,0.00267
1.9246772973013372e-23,0.00268
4.4387425418726525e-24,0.00269
2.919366243273527e-24,0.0027
2.799071410497561e-24,0.00271
5.1334938967261626e-24,0.00272
1.152018909531014e-23,0.0027300000000000002
1.1514366501210975e-23,0.0027400000000000002
6.255105541991375e-24,0.0027500000000000003
6.0439512344746674e-24,0.0027600000000000003
3.494562448976397e-24,0.0027700000000000003
3.3230175703518635e-24,0.0027800000000000004
8.80581093079729e-24,0.0027900000000000004
9.885369046685631e-24,0.0028000000000000004
9.831963489367745e-24,0.0028100000000000004
6.30916048222486e-24,0.0028200000000000005
2.8873680223683274e-24,0.00283
2.9507601457221728e-24,0.00284
8.210313240589544e-24,0.00285
8.187741636654273e-24,0.00286
8.313083211303305e-24,0.00287
2.829988113527055e-24,0.00288
2.9543534628168905e-24,0.00289
2.0255680029660008e-24,0.0029000000000000002
1.2416460985462103e-24,0.0029100000000000003
5.793449170533155e-24,0.0029200000000000003
5.872557356401118e-24,0.0029300000000000003
5.804584962509268e-24,0.0029400000000000003
2.3053742689904306e-24,0.0029500000000000004
2.2245978886253982e-24,0.0029600000000000004
3.605602163805533e-24,0.0029700000000000004
3.691658230768418e-24,0.0029800000000000004
3.709583365638987e-24,0.0029900000000000005
2.417081072821763e-24,0.003
1.3793048625975364e-24,0.00301
1.4788757460381491e-24,0.00302
2.0436962139290107e-24,0.00303
3.2292046181048282e-24,0.00304
3.0527254679526174e-24,0.00305
2.609277476354401e-24,0.0030600000000000002
1.0295665672249739e-24,0.0030700000000000002
1.16538340497782e-24,0.0030800000000000003
1.726172118992084e-24,0.0030900000000000003
1.655084225919385e-24,0.0031000000000000003
2.6152973209381304e-24,0.0031100000000000004
2.084179227840898e-24,0.0031200000000000004
2.084179169756765e-24,0.0031300000000000004
4.654364732584045e-25,0.0031400000000000004
4.654365868323436e-25,0.0031500000000000005
4.333319023195975e-25,0.0031600000000000005
4.5801523943436175e-25,0.00317
1.9103843836075153e-24,0.00318
1.924071945892514e-24,0.00319
1.9138823240376748e-24,0.0032
1.8343655538350618e-24,0.00321
1.1515799151522542e-24,0.00322
1.163691790231076e-24,0.0032300000000000002
1.0446429562678365e-24,0.0032400000000000003
4.904533556186418e-25,0.0032500000000000003
3.6570404281548026e-25,0.0032600000000000003
6.603934954228142e-25,0.0032700000000000003
6.501472612383767e-25,0.0032800000000000004
9.924626386847796e-25,0.0032900000000000004
8.512307242661792e-25,0.0033000000000000004
8.436033313012745e-25,0.0033100000000000004
8.129255660497862e-25,0.0033200000000000005
