t_merge,snr
307760.4639984116,0.00020450367659925308
297760.4639984116,0.0003123640812819017
287760.4639984116,0.0004912230600861735
277760.4639984116,0.0007929318600569089
267760.4639984116,0.0013097937243238818
257760.4639984116,0.0022086995127270706
247760.4639984116,0.0037958469651411943
237760.4639984116,0.006635564308568682
227760.4639984116,0.011784097213848932
217760.4639984116,0.021244587672560565
207760.4639984116,0.03889200397085529
197760.4639984116,0.07234182395992485
187760.4639984116,0.13739490488597897
177760.4639984116,0.2661120756223355
167760.4639984116,0.525377289375344
157760.4639984116,1.0554963386431813
147760.4639984116,2.1518772971102154
137760.4639984116,4.432507912102562
127760.46399841161,9.154731595762545
117760.46399841161,18.703550494489363
107760.46399841161,37.03290431680988
99999.0,60.20024910414646
98999.0,63.82494011782791
97999.0,67.60043548617783
96999.0,71.52660726524716
95999.0,75.6073379036222
94999.0,79.85108556914253
93999.0,84.23386175241932
92999.0,88.74988866884858
91999.0,93.3858309360574
90999.0,98.11670391866208
89999.0,102.9416875434018
88999.0,107.85367548510406
87999.0,112.81148842832978
86999.0,117.81569279664014
85999.0,122.85941673290853
84999.0,127.89056043543789
83999.0,132.91346368372714
82999.0,137.92544541567952
81999.0,142.7946002919947
80999.0,147.57809577235864
79999.0,152.2909906990092
78999.0,156.9387793256501
77999.0,161.53224156234285
76999.0,166.0204184047017
75999.0,170.24495143681423
74999.0,174.3796149585522
73999.0,178.45402803062825
72999.0,182.50317523367306
71999.0,186.56666953696174
70999.0,190.42256104865734
69999.0,194.13219446209413
68999.0,197.86170446021598
67999.0,201.66216067975708
66999.0,205.58562694003962
65999.0,209.6666043100289
64999.0,213.4916896018636
63999.0,217.43622359540922
62999.0,221.55519897618356
61999.0,225.90340333507828
60999.0,230.47977203570588
59999.0,234.7978751960135
58999.0,239.30959955130484
57999.0,244.07671241718975
56999.0,249.16265121953415
55999.0,254.51394698115743
54999.0,259.5532753970667
53999.0,264.8498050917348
52999.0,270.4837486295188
51999.0,276.53887838225575
50999.0,282.81463985076016
49999.0,288.45881153702516
48999.0,294.42018907727055
47999.0,300.80987992496955
46999.0,307.74396912724785
45999.0,315.3448043038398
44999.0,323.3951126073261
43999.0,331.1427064560948
42999.0,339.43666274716765
41999.0,348.44351424175886
40999.0,358.04381894810774
39999.0,367.21513468299327
38999.0,377.0539130892841
37999.0,387.7942368192247
36999.0,399.4301303349215
35999.0,410.3635294606471
34999.0,422.1775628404152
33999.0,435.2089629500148
32999.0,449.7318555321688
31999.0,464.35782945411154
30999.0,480.1529779514237
29999.0,497.2564452818421
28999.0,515.8789540267151
27999.0,535.734369138157
26999.0,556.1620513430355
25999.0,578.1686227309517
24999.0,602.1909408623161
23999.0,628.8095197672649
22999.0,657.1580039918887
21999.0,687.5382555537232
20999.0,721.2164793885232
19999.0,758.9140192294891
18999.0,799.3201087334464
17999.0,844.6028150467619
16999.0,895.333586339525
15999.0,950.5118757690195
14999.0,1013.7279691122529
13999.0,1086.2812307115632
12999.0,1169.117804686619
11999.0,1265.0839837808392
10999.0,1375.4561972382578
9999.0,1510.1644391629718
9899.0,1525.3945724553362
9799.0,1540.9070722150955
9699.0,1556.6943256887773
9599.0,1572.787632015187
9499.0,1589.2053538194177
9399.0,1605.9591453886073
9299.0,1623.0618671181026
9199.0,1640.5266215832853
9099.0,1658.3589274748617
8999.0,1676.5695659357789
8899.0,1695.1723971291372
8799.0,1714.1827660066406
8699.0,1733.616345678479
8599.0,1753.4811667809659
8499.0,1773.791507272631
8399.0,1794.5650398695657
8299.0,1815.8213605785088
8199.0,1837.5669174544842
8099.0,1859.7428157028558
7999.0,1882.3874331974032
7899.0,1905.5588207782203
7799.0,1929.3176370876936
7699.0,1953.7273572007098
7599.0,1978.8288376594978
7499.0,2004.483094065802
7399.0,2030.7163936887544
7299.0,2057.6043220699426
7199.0,2085.226190115898
7099.0,2113.6652629639266
6999.0,2142.985400056598
6899.0,2173.0125107599174
6799.0,2203.7677403584985
6699.0,2235.351661649321
6599.0,2267.870309087198
6499.0,2301.4354157005323
6399.0,2336.1569496722536
6299.0,2371.998786185574
6199.0,2408.952785646337
6099.0,2447.0565964633306
5999.0,2486.355757712825
5899.0,2526.904071288141
5799.0,2568.764808012926
5699.0,2612.0109049341977
5599.0,2656.726102649969
5499.0,2702.9864103358796
5399.0,2750.792683078554
5299.0,2800.22464955226
5199.0,2851.387661916584
5099.0,2904.4027607607118
4999.0,2959.4075907782235
4899.0,3016.5586173426327
4799.0,3076.031982843046
4699.0,3138.0266896454305
4599.0,3202.6229009536914
4499.0,3269.737803901155
4399.0,3339.548305309153
4299.0,3412.270599701704
4199.0,3488.1562257720175
4099.0,3567.4969596641454
3999.0,3650.6281145734583
3899.0,3737.935329182221
3799.0,3829.857143828944
3699.0,3926.441665113638
3599.0,4027.7686079762216
3499.0,4134.277021736318
3399.0,4246.491959141676
3299.0,4365.037387413169
3199.0,4490.649864920274
3099.0,4624.195153925957
2999.0,4766.221515244197
2899.0,4916.934935234718
2799.0,5077.312206316145
2699.0,5248.565896212128
2599.0,5432.176821442347
2499.0,5629.939653255995
2399.0,5842.956563347696
2299.0,6072.445044169369
2199.0,6320.807044346064
2099.0,6591.086882954433
1999.0,6886.969029928847
1899.0,7210.906061013116
1799.0,7567.03144279977
1699.0,7961.489845514427
1599.0,8401.818689777734
1499.0,8894.490159392952
1399.0,9450.439190933168
1299.0,10084.9082167767
1199.0,10813.599758333043
1099.0,11661.29564471531
999.0,12661.729738902155
989.0,12771.648672099738
979.0,12883.579630197963
969.0,12997.585430877127
959.0,13113.731668556546
949.0,13232.086975962618
939.0,13352.723240633299
929.0,13475.715808030442
919.0,13601.14349345624
909.0,13729.08866178766
899.0,13859.637251822662
889.0,13992.879241631199
879.0,14128.906957647903
869.0,14267.74147311234
859.0,14409.438424203869
849.0,14554.093428272348
839.0,14701.806912021682
829.0,14852.68512590865
819.0,15006.840726184508
809.0,15164.392764508837
799.0,15325.46662169042
789.0,15490.194435651547
779.0,15658.715822405216
769.0,15831.17826611672
759.0,16007.737242420368
749.0,16188.556746508782
739.0,16373.809872319118
729.0,16563.67921489725
719.0,16758.3576243591
709.0,16958.02922013025
699.0,17162.784069077185
689.0,17372.811029159064
679.0,17588.329813599892
669.0,17809.57565511366
659.0,18036.801198247387
649.0,18270.2751297117
639.0,18510.28207020433
629.0,18757.12566356254
619.0,19011.130901228706
609.0,19272.644093956704
599.0,19542.033522436373
589.0,19819.692372296096
579.0,20106.04151349876
569.0,20401.43964228378
559.0,20706.231005019927
549.0,21020.899890143082
539.0,21345.96992177619
529.0,21682.00620378949
519.0,22029.61862002386
509.0,22389.464196652905
499.0,22762.251108555043
489.0,23148.74701692192
479.0,23549.78212830801
469.0,23966.24874318174
459.0,24399.014924377036
449.0,24848.971991911876
439.0,25317.22960238965
429.0,25805.003960390433
419.0,26313.628129275796
409.0,26844.557864282302
399.0,27399.391385467927
389.0,27979.884871351886
379.0,28587.96160968306
369.0,29225.63724664247
359.0,29895.125038076254
349.0,30599.012589282574
339.0,31340.18259782869
329.0,32121.84957299164
319.0,32947.598949966676
309.0,33821.44358511474
299.0,34747.87682079273
289.0,35731.97939755966
279.0,36779.60531801383
269.0,37897.43129504808
259.0,39093.069742087784
249.0,40375.228850493964
239.0,41754.06010454843
229.0,43241.76488865872
219.0,44852.39288904673
209.0,46602.40924955231
199.0,48511.174576896
189.0,50602.64540295536
179.0,52906.51377125962
169.0,55457.973580995924
159.0,58299.86306460235
149.0,61488.55631374216
139.0,65096.11791619386
129.0,69212.15220641805
119.0,73958.75430359517
109.0,79503.73799596449
99.0,86070.18211029106
98.0,86794.86636796717
97.0,87533.43070028891
96.0,88286.28400682064
95.0,89053.84998798273
94.0,89836.56814867581
93.0,90634.89401750958
92.0,91449.2994099803
91.0,92280.27332228087
90.0,93128.32243717859
89.0,93993.97200970264
88.0,94877.76720121752
87.0,95780.27408829988
86.0,96702.08077568047
85.0,97643.79867619553
84.0,98606.06284597165
83.0,99589.56833386232
82.0,100595.3883185889
81.0,101624.4113061262
80.0,102677.47073046956
79.0,103755.4354327805
78.0,104859.21232408534
77.0,105989.74930102628
76.0,107148.03640994304
75.0,108335.10871878621
74.0,109552.04726699395
73.0,110799.98116666792
72.0,112080.09027243653
71.0,113393.60746145034
70.0,114741.82280222104
69.0,116126.08654982856
68.0,117547.81336504682
67.0,119008.48575900056
66.0,120510.15405049383
65.0,122055.14517219027
64.0,123645.3999910924
63.0,125282.96004999452
62.0,126969.97594345894
61.0,128708.7161691573
60.0,130501.57301173337
59.0,132351.06913787345
58.0,134259.86342044987
57.0,136230.7627722768
56.0,138266.73296872308
55.0,140370.91091324593
54.0,142546.61190566467
53.0,144797.95272162269
52.0,147130.36492446702
51.0,149548.41912074495
50.0,152056.9217965936
49.0,154660.98745546385
48.0,157366.06310582903
47.0,160177.96355418148
46.0,163102.90210921713
45.0,166147.51178867207
44.0,169318.87166100106
43.0,172624.58872479387
42.0,176075.5043054269
41.0,179683.000282429
40.0,183457.90179989222
39.0,187411.88569838126
38.0,191557.5774133413
37.0,195908.63894680323
36.0,200479.85310501134
35.0,205287.2328078131
34.0,210349.6138366337
33.0,215693.3686804301
32.0,221343.11364671236
31.0,227325.1879256232
30.0,233668.57019543526
29.0,240405.14311814407
28.0,247570.0216737141
27.0,255206.39176670712
26.0,263372.56789615843
25.0,272125.3674805621
24.0,281527.88903931424
23.0,291651.0064555744
22.0,302575.3012796927
21.0,314415.16896118224
20.0,327299.3361091959
19.0,341367.6323311194
18.0,356781.466592229
17.0,373748.41007026285
16.0,392552.6727250349
15.0,413503.50937586976
14.0,436972.6764387867
13.0,463502.3710877775
12.0,493762.26525406376
11.0,528577.1505450915
10.0,569197.68202293
9.0,617228.7138004565
8.0,675087.0935062513
7.0,746313.0077716722
6.0,836642.5798357867
5.0,955605.5594316532
4.0,1121112.3831817955
3.0,1371333.11098353
2.0,1808664.861257904
1.0,2880445.7342178733
0.0,244379583.6374663
