t_merge,snr
97.0,76728.80037127517
96.0,77323.85469730894
95.0,77929.81975557862
94.0,78546.98061253034
93.0,79175.63098243467
92.0,79816.07356746084
91.0,80469.84886956353
90.0,81136.66278547038
89.0,81816.66881139703
88.0,82510.25346923589
87.0,83217.81627737757
86.0,83939.77044223674
85.0,84676.54336669466
84.0,85428.57730975871
83.0,86196.32985886266
82.0,86980.27431452442
81.0,87780.90012301608
80.0,88598.71370433255
79.0,89435.48523529989
78.0,90291.92771486315
77.0,91167.84632835307
76.0,92063.89583543147
75.0,92980.75635173252
74.0,93919.13435504456
73.0,94879.76315738991
72.0,95863.40455762608
71.0,96870.85068959411
70.0,97902.92541393536
69.0,98960.48648078187
68.0,100044.42660462712
67.0,101156.48342911169
66.0,102299.28342586524
65.0,103472.46427808171
64.0,104677.22769767435
63.0,105914.82981172149
62.0,107186.58424556769
61.0,108493.86532476643
60.0,109838.11124463336
59.0,111220.82772349144
58.0,112644.8840970026
57.0,114114.12697203268
56.0,115628.41858910565
55.0,117189.8085382163
54.0,118800.45322581967
53.0,120462.62270530772
52.0,122178.70765947663
51.0,123951.226681814
50.0,125782.834923233
49.0,127678.07231059394
48.0,129642.73746005997
47.0,131678.11837503893
46.0,133788.01661329294
45.0,135976.46717880698
44.0,138247.75524174445
43.0,140606.43571529372
42.0,143063.16708786562
41.0,145622.48912515948
40.0,148289.1850365603
39.0,151069.94077833413
38.0,153971.92124188656
37.0,157002.8159079692
36.0,160172.0398292515
35.0,163497.5357246067
34.0,166985.56090990672
33.0,170648.1010767185
32.0,174498.1511153152
31.0,178553.65137914004
30.0,182840.1048940907
29.0,187370.73994255092
28.0,192166.4372134122
27.0,197250.1461800352
26.0,202654.87957202125
25.0,208419.86911486616
24.0,214575.79876905592
23.0,221162.59973205638
22.0,228251.0902497372
21.0,235890.77595633213
20.0,244145.3107096667
19.0,253099.0377241421
18.0,262868.4189122245
17.0,273557.710857894
16.0,285337.43490747607
15.0,298386.86190389644
14.0,312917.5978184935
13.0,329256.2036427398
12.0,347762.7719836525
11.0,368986.2401224441
10.0,393573.01834974723
9.0,422520.33935649967
8.0,457294.5911121581
7.0,500000.9157244242
6.0,554225.495865129
5.0,626237.2764021636
4.0,728858.5643704806
3.0,894224.1882521352
2.0,1240726.8877297663
1.0,2791667.5433606263
0.0,93538931.26870953
