t_merge,snr
261510.86676876913,5.480126324366137e-05
260510.86676876913,5.6810273369118066e-05
259510.86676876913,5.8901657551105034e-05
258510.86676876913,6.107926792088833e-05
257510.86676876913,6.334731158308303e-05
256510.86676876913,6.571024746766265e-05
255510.86676876913,6.817280440911652e-05
254510.86676876913,7.07399154108577e-05
253510.86676876913,7.341660678289767e-05
252510.86676876913,7.620849059800512e-05
251510.86676876913,7.912156140637957e-05
250510.86676876913,8.216219992731703e-05
249510.86676876913,8.533720241431876e-05
248510.86676876913,8.86537481423304e-05
247510.86676876913,9.211917797154844e-05
246510.86676876913,9.574165415421596e-05
245510.86676876913,9.952996208808036e-05
244510.86676876913,0.00010349349513356733
243510.86676876913,0.00010764230301898935
242510.86676876913,0.0001119871241770336
241510.86676876913,0.00011653925781333489
240510.86676876913,0.00012131096546050049
239510.86676876913,0.00012631536679281766
238510.86676876913,0.00013156661559445454
237510.86676876913,0.00013707988608672262
236510.86676876913,0.00014287154531494517
235510.86676876913,0.00014895915615460503
234510.86676876913,0.0001553615819655632
233510.86676876913,0.00016209929404669267
232510.86676876913,0.00016919421533492224
231510.86676876913,0.00017667021752333322
230510.86676876913,0.0001845528127522567
229510.86676876913,0.00019286935874818098
228510.86676876913,0.00020164889942034543
227510.86676876913,0.00021092491348694982
226510.86676876913,0.0002207324838468813
225510.86676876913,0.0002311095255886673
224510.86676876913,0.00024209702104006087
223510.86676876913,0.00025373866323801647
222510.86676876913,0.0002660817699738556
221510.86676876913,0.0002791795149927357
220510.86676876913,0.00029308827350203287
219510.86676876913,0.00030786904971480313
218510.86676876913,0.0003235878573203297
217510.86676876913,0.00034031652036488325
216510.86676876913,0.0003581337509010751
215510.86676876913,0.0003771237334055433
214510.86676876913,0.00039737788874182875
213510.86676876913,0.00041899520597931593
212510.86676876913,0.00044208286136898525
211510.86676876913,0.00046676208097017595
210510.86676876913,0.000493165483407301
209510.86676876913,0.0005214257952804902
208510.86676876913,0.0005516924900597905
207510.86676876913,0.0005841274924960309
206510.86676876913,0.0006189062045050913
205510.86676876913,0.0006562186176068988
204510.86676876913,0.0006962705197225132
203510.86676876913,0.0007392848054598054
202510.86676876913,0.0007855560228648863
201510.86676876913,0.00083531797333347
200510.86676876913,0.0008888584298615721
199510.86676876913,0.0009464902649929062
198510.86676876913,0.001008552669039544
197510.86676876913,0.0010754133849633194
196510.86676876913,0.001147471143107381
195510.86676876913,0.0012251583056350798
194510.86676876913,0.0013090228780905091
193510.86676876913,0.0013996104692823778
192510.86676876913,0.0014974284648646328
191510.86676876913,0.0016030885557635224
190510.86676876913,0.001717255593909645
189510.86676876913,0.0018406499620179568
188510.86676876913,0.001974054024920453
187510.86676876913,0.002118329941632247
186510.86676876913,0.0022744056034860473
185510.86676876913,0.002443520228539826
184510.86676876913,0.002626758123269913
183510.86676876913,0.0028253538800634744
182510.86676876913,0.0030402890119474815
181510.86676876913,0.003273106451743891
180510.86676876913,0.0035255929769961902
179510.86676876913,0.003799660022703769
178510.86676876913,0.0040972380477782185
177510.86676876913,0.00442033389261641
176510.86676876913,0.004771050592578097
175510.86676876913,0.005151666558600913
174510.86676876913,0.005565115845026687
173510.86676876913,0.006014821560602823
172510.86676876913,0.006504221141371921
171510.86676876913,0.007036066496858131
170510.86676876913,0.0076143877790450076
169510.86676876913,0.008243833225080415
168510.86676876913,0.008928888022721043
167510.86676876913,0.009674441999848685
166510.86676876913,0.010487256981875616
165510.86676876913,0.01137322636092636
164510.86676876913,0.0123385095045343
163510.86676876913,0.013390698394839237
162510.86676876913,0.014538173364838845
161510.86676876913,0.015790728685409827
160510.86676876913,0.0171582259095172
159510.86676876913,0.018650800912384472
158510.86676876913,0.020280418844280074
157510.86676876913,0.022060581533986132
156510.86676876913,0.024006464420858253
155510.86676876913,0.0261343337577719
154510.86676876913,0.028461713701612414
153510.86676876913,0.03100753408146254
152510.86676876913,0.03379218795684035
151510.86676876913,0.03684337568314812
150510.86676876913,0.04018834287353029
149510.86676876913,0.043852864068098074
148510.86676876913,0.047868818877178185
147510.86676876913,0.052270774152187456
146510.86676876913,0.05709667395678482
145510.86676876913,0.06238910420599272
144510.86676876913,0.06819496343052048
143510.86676876913,0.0745715539742076
142510.86676876913,0.08157868332051109
141510.86676876913,0.08927651715309577
140510.86676876913,0.09773541131121626
139510.86676876913,0.1070332184045823
138510.86676876913,0.11726659793900793
137510.86676876913,0.12853016201779194
136510.86676876913,0.1409277164562729
135510.86676876913,0.15457741582821694
134510.86676876913,0.16961014216166473
133510.86676876913,0.18619214117960955
132510.86676876913,0.20447496926861078
131510.86676876913,0.2246365977956146
130510.86676876913,0.24687675425919167
129510.86676876913,0.27141902379005794
128510.86676876913,0.29853096343962177
127510.86676876913,0.3284913434890197
