time,a (pc),e,f_orb,delta_f_orb
345788.8201591024,0.0005170114610308665,0.9901286402594168,5.966726381804078e-08,1.681322956586313e-12
346788.8201591024,0.0005073483727184823,0.9899381341161805,6.138001227582547e-08,1.7447162124540964e-12
347788.8201591024,0.000497783432239298,0.9897429545173966,6.315761503713686e-08,1.8110607752408911e-12
348788.8201591024,0.0004883166395933139,0.9895431014630651,6.500310373658024e-08,1.880519113012821e-12
349788.8201591024,0.00047894799478053,0.9893385749531861,6.691967753653134e-08,1.953263939374486e-12
350788.8201591024,0.00046967414834488694,0.9891265229405153,6.891145087948472e-08,2.0311181293280126e-12
351788.8201591024,0.000460493629663838,0.9889056931963597,7.098244237937926e-08,2.111585790100623e-12
352788.8201591024,0.00045140948460738016,0.9886786792657543,7.313585767821706e-08,2.1960069190798464e-12
353788.8201591024,0.0004424217131755132,0.9884454811486988,7.537576430429656e-08,2.2846123637134518e-12
354788.8201591024,0.0004335303153682372,0.9882060988451935,7.77064683002631e-08,2.3776485091701295e-12
355788.8201591024,0.0004247352911855523,0.9879605323552382,8.013253034077954e-08,2.4753784551197183e-12
356788.8201591024,0.0004160366406274583,0.987708781678833,8.265878307546233e-08,2.578083290928072e-12
357788.8201591024,0.00040743395269551174,0.9874488339863291,8.529047885452713e-08,2.686587780437457e-12
358788.8201591024,0.00039892618881737864,0.9871756029587389,8.803341648050528e-08,2.8003665939330997e-12
359788.8201591024,0.00039051437314887666,0.986894104311396,9.08930850002216e-08,2.9201153911307207e-12
360788.8201591024,0.00038219850569000565,0.9866043380443005,9.38756379770802e-08,3.0462059745881835e-12
361788.8201591024,0.00037397858644076565,0.9863063041574522,9.698761391415611e-08,3.1790367899273655e-12
362788.8201591024,0.0003658546154011567,0.9860000026508515,1.0023596395274873e-07,3.3190350691980913e-12
363788.8201591024,0.00035782659257117887,0.9856854335244981,1.0362808180709349e-07,3.4666591628260114e-12
364788.8201591024,0.00034989445923860586,0.9853623065408608,1.0717186310845982e-07,3.6234078998861615e-12
365788.8201591024,0.00034205584488507305,0.9850189032991129,1.1087684377929873e-07,3.788215664372085e-12
366788.8201591024,0.00033431257814737174,0.9846642634672044,1.1475121786388415e-07,3.962303505760971e-12
367788.8201591024,0.00032666465902550187,0.9842983870451354,1.1880457109768952e-07,4.146290958085302e-12
368788.8201591024,0.0003191120875194636,0.983921274032906,1.2304713215708637e-07,4.340845066607011e-12
369788.8201591024,0.00031165486362925683,0.983532924430516,1.2748982217767744e-07,4.54668446686345e-12
370788.8201591024,0.0003042929873548815,0.9831333382379654,1.3214430854042415e-07,4.7645838475516485e-12
371788.8201591024,0.0002970264586963378,0.9827225154552545,1.370230633275235e-07,4.9953788348908565e-12
372788.8201591024,0.0002898521301960582,0.9822872618319027,1.4214174210029184e-07,5.243324542063817e-12
373788.8201591024,0.0002827714177579988,0.9818335128860385,1.475139575702658e-07,5.503946936622679e-12
374788.8201591024,0.00027578502360574303,0.9813642123630998,1.5315471135120173e-07,5.7806043571372115e-12
375788.8201591024,0.0002688929477392909,0.9808793602630866,1.5908061467197802e-07,6.07446596784319e-12
376788.8201591024,0.00026209519015864247,0.9803789565859992,1.6530949606885106e-07,6.386798769464024e-12
377788.8201591024,0.0002553917508637976,0.9798630013318372,1.718605037190448e-07,6.718976750157671e-12
378788.8201591024,0.00024878262985475637,0.9793314945006009,1.7875421738362922e-07,7.072490970211499e-12
379788.8201591024,0.00024225930429045027,0.9787663868214115,1.8602258710559537e-07,7.461921703572852e-12
380788.8201591024,0.0002358267147816926,0.9781781412868512,1.9368539650925403e-07,7.868531451665333e-12
381788.8201591024,0.00022948559720268688,0.9775683162966041,2.0176843607755431e-07,8.302767019110936e-12
382788.8201591024,0.00022323595155343323,0.9769369118506706,2.103004353703331e-07,8.766871580605745e-12
383788.8201591024,0.00021707777783393152,0.9762839279490502,2.1931247083671729e-07,9.263299498235388e-12
384788.8201591024,0.0002110101719751839,0.9756041765183672,2.2883965872117114e-07,9.801864172213108e-12
385788.8201591024,0.00020502992305964347,0.9748792314474786,2.389244007885224e-07,1.0374891570248852e-11
386788.8201591024,0.0001991397371917069,0.9741246219362628,2.4960281794700916e-07,1.0989840401260653e-11
387788.8201591024,0.00019333961437137428,0.9733403479847202,2.6091864022184425e-07,1.1650390876232357e-11
388788.8201591024,0.0001876295545986456,0.9725264095928505,2.7291946240208796e-07,1.2360599556385862e-11
389788.8201591024,0.0001820095578735208,0.9716828067606539,2.8565714183842533e-07,1.3124943180571634e-11
390788.8201591024,0.00017647545676322465,0.9707955703481695,2.9919884082354097e-07,1.397149492110294e-11
391788.8201591024,0.00017102519061780932,0.9698577931036008,3.1361458645852644e-07,1.487258381645572e-11
392788.8201591024,0.0001656617319190962,0.9688794387184643,3.289675667119569e-07,1.5847185983863793e-11
393788.8201591024,0.00016038508066708537,0.9678605071927601,3.453348660237462e-07,1.6902584235424604e-11
394788.8201591024,0.00015519454028545165,0.9667949229566034,3.6280371076305165e-07,1.8060229666604263e-11
395788.8201591024,0.0001500869733133544,0.9656553209361214,3.8148009239704343e-07,1.9311251032572034e-11
396788.8201591024,0.00014506462997883725,0.9644613277210228,4.0146166062831547e-07,2.0672578449836243e-11
397788.8201591024,0.00014012751028190027,0.9632129433113074,4.228645417176785e-07,2.2156100996034906e-11
398788.8201591024,0.00013527561422254337,0.9619101677069751,4.4581749447011765e-07,2.3775231211677058e-11
399788.8201591024,0.00013050415639769068,0.9605205600039788,4.7048942142172457e-07,2.5583663764768625e-11
400788.8201591024,0.000125814697762783,0.959054702133426,4.97037676684406e-07,2.7545271812736322e-11
401788.8201591024,0.00012120782346556998,0.9575165608921996,5.256424121545001e-07,2.970049491823221e-11
402788.8201591024,0.0001166828677902984,0.9558842282979606,5.565135420411182e-07,3.208389381459666e-11
403788.8201591024,0.00011223936444450716,0.9541423591722891,5.898866673337592e-07,3.470849207416849e-11
404788.8201591024,0.00010787777681726558,0.9523062031461315,6.260202719880854e-07,3.761078062615132e-11
405788.8201591024,0.00010359741706205765,0.9503691259596991,6.652164607819218e-07,4.0869393509293955e-11
406788.8201591024,9.93939165781855e-05,0.9482889925853814,7.078588600458984e-07,4.44842104595292e-11
407788.8201591024,9.526944741760585e-05,0.946086752401594,7.543204976216545e-07,4.8517645323933345e-11
408788.8201591024,9.122873763575746e-05,0.9437362163842732,8.049870251779744e-07,5.288488988432747e-11
409788.8201591024,8.727565775436983e-05,0.9412159454475141,8.602935815126634e-07,5.782581976951107e-11
410788.8201591024,8.340728606402061e-05,0.9385421231406345,9.208319791103995e-07,6.336285243858734e-11
411788.8201591024,7.960214991871129e-05,0.9356888580388582,9.876411634378072e-07,7.025469011024192e-11
412788.8201591024,7.586215618751701e-05,0.9326158588616174,1.0615699226163313e-06,7.777192149810071e-11
413788.8201591024,7.219266485284436e-05,0.9293002866126208,1.1435279095531564e-06,8.634779793355056e-11
414788.8201591024,6.859408469000364e-05,0.9257130053050276,1.2346855930686676e-06,9.621830821395454e-11
415788.8201591024,6.506589043907543e-05,0.9218227634540832,1.3364610687229865e-06,1.0762268488301676e-10
416788.8201591024,6.160835790273003e-05,0.9175990466922078,1.4505307120862817e-06,1.208675147819432e-10
417788.8201591024,5.822156229249242e-05,0.912987148583998,1.5789217096220302e-06,1.3633793988681676e-10
418788.8201591024,5.490570136289333e-05,0.9079457410998721,1.724091112870414e-06,1.5450230502644793e-10
419788.8201591024,5.166156330449638e-05,0.902397478839796,1.8890135039703463e-06,1.7597504417488879e-10
420788.8201591024,4.8489345075541075e-05,0.8962918012225136,2.0773845678580434e-06,2.0166944867465691e-10
421788.8201591024,4.538604921365347e-05,0.8895119766305581,2.2940496284388423e-06,2.326855149806745e-10
422788.8201591024,4.235147880241877e-05,0.8819907582448682,2.544974935794331e-06,2.70480070047384e-10
423788.8201591024,3.938545921279314e-05,0.8735629437820212,2.837804730799427e-06,3.1690633087133705e-10
424788.8201591024,3.648742706149757e-05,0.8640934481449332,3.1825227643392117e-06,3.7475046997974607e-10
425788.8201591024,3.365712514125546e-05,0.853341226514794,3.5922855580638902e-06,4.477684307184612e-10
426788.8201591024,3.089224302318811e-05,0.8410816057337266,4.085189571038128e-06,5.424375737597131e-10
426888.8201591024,3.061911228822583e-05,0.8397585266411998,4.139972777414151e-06,5.533867844691241e-10
426988.8201591024,3.0346585647165566e-05,0.8384169005427322,4.195866157163307e-06,5.646459993421913e-10
427088.8201591024,3.0074659460504325e-05,0.8370564405341947,4.2529012707811746e-06,5.762266178160815e-10
427188.8201591024,2.9803330088739127e-05,0.8356768597114576,4.31111084405502e-06,5.881405559630021e-10
427288.8201591024,2.9532593892366974e-05,0.8342778711703918,4.3705288210931535e-06,6.004002743719848e-10
427388.8201591024,2.926244723188487e-05,0.8328591880068674,4.431190420229303e-06,6.130188077933446e-10
427488.8201591024,2.8992886467789832e-05,0.8314205233167555,4.493132192983358e-06,6.260097966703283e-10
427588.8201591024,2.8724020961125174e-05,0.8299565784070496,4.556365198970637e-06,6.389070851829702e-10
427688.8201591024,2.8455841425996757e-05,0.8284673168017865,4.620928306834091e-06,6.525571676070749e-10
427788.8201591024,2.8188281563891412e-05,0.8269552306429665,4.686876147305116e-06,6.666082134673866e-10
427888.8201591024,2.79213407678643e-05,0.825419898526745,4.754249560450491e-06,6.81075362517302e-10
427988.8201591024,2.765501843097059e-05,0.8238608990492781,4.823090934750317e-06,6.959744565446772e-10
428088.8201591024,2.7389313946265453e-05,0.8222778108067214,4.8934442791981395e-06,7.113220780947856e-10
428188.8201591024,2.7124226706804052e-05,0.8206702123952302,4.965355299395145e-06,7.271355916742359e-10
428288.8201591024,2.685975610564156e-05,0.8190376824109603,5.0388714778956526e-06,7.43433187642525e-10
428388.8201591024,2.659590153583314e-05,0.8173797994500677,5.1140421590800436e-06,7.602339289292936e-10
428488.8201591024,2.6332662390433964e-05,0.8156961421087078,5.190918638851719e-06,7.775578008584977e-10
428588.8201591024,2.60700380624992e-05,0.8139862889830362,5.26955425947695e-06,7.954257642582221e-10
428688.8201591024,2.5808027945084012e-05,0.8122498186692089,5.3500045099104865e-06,8.138598121432776e-10
428788.8201591024,2.554663143124357e-05,0.8104863097633812,5.432327131975981e-06,8.328830302246939e-10
428888.8201591024,2.5285692206729943e-05,0.8086910360379324,5.516633188896065e-06,8.536882320353539e-10
428988.8201591024,2.5025117229632023e-05,0.8068610205490256,5.603020322373647e-06,8.743805038940642e-10
429088.8201591024,2.4765044773686407e-05,0.804999681512715,5.691512609027301e-06,8.958041190291864e-10
429188.8201591024,2.4505464448544355e-05,0.8031063270443947,5.782184850460798e-06,9.179930780581192e-10
429288.8201591024,2.4246365863857088e-05,0.8011802652594597,5.875115344019259e-06,9.409833362724766e-10
429388.8201591024,2.398773862927586e-05,0.7992208042733044,5.970386084818213e-06,9.648129379216094e-10
429488.8201591024,2.3729572354451898e-05,0.797227252201324,6.068082981726427e-06,9.89522161282244e-10
