time,a (pc),e,f_orb,delta_f_orb
0.0,0.01,0.9997,7.014308511315093e-10,2.4969136652029962e-14
1000.0,0.009763854174724144,0.999692736482641,7.270310127603198e-10,2.6221114571760782e-14
2000.0,0.009530515040116717,0.9996852002783024,7.53894034905169e-10,2.75192810649293e-14
3000.0,0.0093000108315284,0.999677388426501,7.820953108855031e-10,2.889868856625687e-14
4000.0,0.009072341556285626,0.9996692869442526,8.117191189006137e-10,3.0365504782441473e-14
5000.0,0.008847507229637317,0.9996608667279697,8.428561777036447e-10,3.192645427093163e-14
6000.0,0.008625507852056844,0.9996521268741999,8.75604230719566e-10,3.358887103589546e-14
7000.0,0.008406343369047104,0.9996430506127094,9.100686948848837e-10,3.536078568141759e-14
8000.0,0.008190013666143652,0.999633602719684,9.463633739767452e-10,3.725094025939112e-14
9000.0,0.00797651873970764,0.9996237820753535,9.846112164294693e-10,3.926891055224802e-14
10000.0,0.007765852525261586,0.9996135760276207,1.0249464018237146e-09,4.142830933742921e-14
11000.0,0.007558002954973485,0.9996029494572315,1.067515716226101e-09,4.373872306396403e-14
12000.0,0.007352970667807549,0.999591878378253,1.1124759048175657e-09,4.621252348432674e-14
13000.0,0.007150754623492827,0.9995803390613333,1.1599974919414753e-09,4.886413943481728e-14
14000.0,0.006951357135188623,0.9995682982579756,1.2102649646389427e-09,5.170747785991249e-14
15000.0,0.006754781836498723,0.9995557289650255,1.2634785497848797e-09,5.475959563639955e-14
16000.0,0.006561030873676148,0.9995426018701727,1.319856578893045e-09,5.803974023494413e-14
17000.0,0.006370123292206611,0.9995288488963515,1.379631515176885e-09,6.156066292200102e-14
18000.0,0.006182052875050953,0.9995144922016794,1.4430646585593139e-09,6.535665699896835e-14
19000.0,0.005996843117292147,0.999499433428702,1.5104307980410433e-09,6.943625263253018e-14
20000.0,0.005814487626953728,0.9994836993144227,1.5820408292573792e-09,7.384455173433018e-14
21000.0,0.005634999856557987,0.9994671753652709,1.6582270663036334e-09,7.859758793950585e-14
22000.0,0.005458376812649578,0.9994498864058089,1.739360461108566e-09,8.374197279843995e-14
23000.0,0.00528461240128561,0.9994316550430984,1.825850245466661e-09,8.931611258242447e-14
24000.0,0.005113708124755867,0.9994125333314526,1.9181429033266978e-09,9.535722615697619e-14
25000.0,0.004945668265791825,0.9993924948905111,2.0167282878446647e-09,1.019016256880591e-13
26000.0,0.004780514147769237,0.9993712985767924,2.122134724985278e-09,1.0901779406118754e-13
27000.0,0.004618234846032399,0.9993490679359089,2.2349655992876205e-09,1.1676166819896074e-13
28000.0,0.004458834227280278,0.9993256441635074,2.3558784211968347e-09,1.2519277775475558e-13
29000.0,0.004302316309720259,0.9993008622328228,2.485600675360449e-09,1.343958888733076e-13
