time,a (pc),e,f_orb,delta_f_orb
0.0,0.01,0.9995,7.014332979733576e-10,4.6719009777005295e-15
10000.0,0.0095593093298278,0.999476854215739,7.504929308138785e-10,5.136904777668338e-15
20000.0,0.009128070211234839,0.9994521483969692,8.042997258717544e-10,5.634062472849826e-15
30000.0,0.008706760694236785,0.9994256486369908,8.633789710919532e-10,6.192854399773301e-15
40000.0,0.008295371893416727,0.9993971880475021,9.283945606450397e-10,6.823129660473655e-15
50000.0,0.007893890649240167,0.9993665486358722,1.000114490094498e-09,7.535602389900152e-15
60000.0,0.007502455536171179,0.9993334050635976,1.0793970659813107e-09,8.33652817152392e-15
70000.0,0.007121236844628678,0.9992975411160999,1.1672213783299254e-09,9.248023115730888e-15
80000.0,0.006750429270667641,0.9992586671167935,1.2647051637748208e-09,1.0271130366963454e-14
90000.0,0.006390184628699323,0.999216575867308,1.3731445870665862e-09,1.1442817354922346e-14
100000.0,0.006040716603159436,0.9991707149292752,1.4940106257230635e-09,1.2763686400476377e-14
110000.0,0.005702047977004897,0.9991210334418652,1.6290712446881174e-09,1.4283219777913533e-14
120000.0,0.005374034941545507,0.9990667899386728,1.7804740560551612e-09,1.603443494918423e-14
130000.0,0.005056799241685529,0.9990076846560851,1.950620617548582e-09,1.8041677729616807e-14
140000.0,0.0047497320191288925,0.9989431531344031,2.142805328090335e-09,2.0511444666145448e-14
150000.0,0.0044512421415530004,0.9988722482715674,2.361916546481592e-09,2.3374954482739086e-14
160000.0,0.004162414551269853,0.9987939230918896,2.6119711870604724e-09,2.6728183537183665e-14
170000.0,0.0038833904780728587,0.9987070275294841,2.8984765191969647e-09,3.067437751045884e-14
180000.0,0.0036143945969318316,0.9986100219691469,3.227996328087876e-09,3.5368051026182744e-14
190000.0,0.0033554766098802514,0.998501747329875,3.608735524657637e-09,4.09492638570501e-14
200000.0,0.0031067101005276946,0.9983808618618101,4.050748543079475e-09,4.765431594501355e-14
210000.0,0.002868149183274023,0.9982445658707696,4.5665032729168454e-09,5.575763084991217e-14
220000.0,0.0026397372236559224,0.9980909561022769,5.171843012526425e-09,6.564055113679014e-14
230000.0,0.002421441901530923,0.9979172255630632,5.8867460162136715e-09,7.776819921008023e-14
240000.0,0.002213230852445772,0.9977190423708774,6.736685998996121e-09,9.276010721712192e-14
