time,a (pc),e,f_orb,delta_f_orb
0.0,0.01,0.9997,7.014308511315093e-10,7.87255660838136e-15
1000.0,0.00992529204392513,0.9996977415676995,7.093652701398247e-10,7.994432225858838e-15
2000.0,0.00985086200181451,0.9996954569316074,7.174200515113627e-10,8.115631440585434e-15
3000.0,0.009776712677027361,0.999693145814466,7.255971787484e-10,8.239134936273528e-15
4000.0,0.009702844069563682,0.9996908082162753,7.338989823613068e-10,8.364995456233721e-15
5000.0,0.009629256179423474,0.9996884441370354,7.423278463062199e-10,8.493267157428284e-15
6000.0,0.009555949006606737,0.9996860535767461,7.508862094196882e-10,8.62400565286416e-15
7000.0,0.00948292257326351,0.9996836359796123,7.595765642361665e-10,8.757259853524174e-15
8000.0,0.009410176954763372,0.9996811894544394,7.684014544483123e-10,8.893091678323272e-15
9000.0,0.009337712157336534,0.9996787138448969,7.773634911101754e-10,9.031565567836496e-15
10000.0,0.009265528180983007,0.9996762091509848,7.864653470512769e-10,9.172743392071738e-15
11000.0,0.009193625025702782,0.9996736753727029,7.957097578120456e-10,9.31668871313823e-15
12000.0,0.009122002691495866,0.9996711125100514,8.050995233659491e-10,9.463466845113742e-15
13000.0,0.009050661169657656,0.9996685201841236,8.146375110710928e-10,9.613149568870675e-15
14000.0,0.008979600409373675,0.9996658961829916,8.243266622195784e-10,9.765806143207742e-15
15000.0,0.008908820402406075,0.9996632401480662,8.34169982618748e-10,9.921503095056285e-15
16000.0,0.008838321148754854,0.9996605520793471,8.441705488957522e-10,1.0080313332218894e-14
17000.0,0.008768102648420014,0.9996578319768347,8.543315116027177e-10,1.0242311809873569e-14
18000.0,0.00869816490140155,0.9996550798405286,8.646560972960403e-10,1.040757559437003e-14
19000.0,0.008628507836983115,0.9996522955336034,8.751476214413589e-10,1.0576243949939605e-14
20000.0,0.008559130659448458,0.9996494775164664,8.858095932966932e-10,1.0748451614481308e-14
21000.0,0.00849003315972607,0.9996466251809939,8.966455219868337e-10,1.0924172418482101e-14
22000.0,0.00842121539469832,0.9996437377969444,9.076589617870716e-10,1.1103494939854095e-14
23000.0,0.00835267736951153,0.999640814925329,9.188535627363289e-10,1.1286513564558074e-14
24000.0,0.008284419082055934,0.9996378559119485,9.302330665287021e-10,1.1473320831253718e-14
25000.0,0.00821644048374222,0.9996348603077796,9.418013160092223e-10,1.1664024399979293e-14
26000.0,0.008148741531901281,0.9996318273711761,9.535622495296972e-10,1.185870904454667e-14
27000.0,0.008081322357500332,0.9996287561300611,9.655198736343167e-10,1.2057431036295165e-14
28000.0,0.008014183006056457,0.999625646308606,9.776783101338808e-10,1.2260350588942489e-14
29000.0,0.007947323624658508,0.9996224968353785,9.900417656899364e-10,1.2467508617736872e-14
30000.0,0.007880744197355958,0.999619307750875,1.0026145833504848e-09,1.2679067755072137e-14
31000.0,0.007814444818282529,0.9996160776485928,1.015401195691868e-09,1.2895133643493038e-14
32000.0,0.007748427052583592,0.9996128048810464,1.0284058549030884e-09,1.3114724763306017e-14
33000.0,0.007682694013768899,0.9996094853390506,1.0416325888529296e-09,1.3339764636378398e-14
34000.0,0.007617242656929567,0.9996061230412513,1.05508677008523e-09,1.3569644737366388e-14
35000.0,0.0075520729820655955,0.9996027179876491,1.0687733010889351e-09,1.3804490334915543e-14
36000.0,0.007487184989176986,0.9995992701782436,1.0826972115060045e-09,1.4044430491742094e-14
37000.0,0.007422578678263736,0.9995957796130349,1.0968636619894842e-09,1.428959819408671e-14
38000.0,0.007358256099683949,0.9995922420459064,1.1112774837138795e-09,1.4538704543387776e-14
39000.0,0.0072942203408297235,0.9995886510831323,1.1259433658238458e-09,1.479423967320118e-14
40000.0,0.007230468142659813,0.9995850134739093,1.1408675778596398e-09,1.505539438003062e-14
41000.0,0.007166999505174216,0.9995813292182371,1.1560558131638147e-09,1.532231709295842e-14
42000.0,0.007103814428372934,0.9995775983161157,1.1715139157830127e-09,1.559516082199313e-14
43000.0,0.007040912912255967,0.9995738207675452,1.1872478851257006e-09,1.587408331378629e-14
44000.0,0.006978296432959405,0.9995699905761758,1.2032634989905312e-09,1.6158189797763518e-14
45000.0,0.006915966695075094,0.9995661008176265,1.219566605281537e-09,1.644939252752424e-14
46000.0,0.00685392172238908,0.9995621595196599,1.2361641755393421e-09,1.674715336086863e-14
47000.0,0.006792161514901362,0.9995581666822757,1.2530628558995922e-09,1.7051649452380137e-14
48000.0,0.00673068607261194,0.999554122305474,1.2702694724232896e-09,1.736306353680263e-14
49000.0,0.006669495395520816,0.999550026389255,1.2877910367760708e-09,1.7681584128597706e-14
50000.0,0.006608590714161289,0.9995458665456427,1.3056343874443575e-09,1.8006500718910264e-14
51000.0,0.006547972918013337,0.9995416338200995,1.323806629931811e-09,1.83395821160206e-14
52000.0,0.006487640537775601,0.9995373430043177,1.3423157790194092e-09,1.8680356543463407e-14
53000.0,0.006427593573448081,0.9995329940982974,1.3611696335401506e-09,1.902903694275736e-14
54000.0,0.006367832025030778,0.9995285871020385,1.3803762086767391e-09,1.9385843120606638e-14
55000.0,0.00630835589252369,0.9995241220155411,1.3999437429527752e-09,1.975100200160458e-14
56000.0,0.00624916517592682,0.999519598838805,1.4198807054816565e-09,2.0124747893345094e-14
57000.0,0.006190259875240166,0.9995150175718304,1.4401958034838589e-09,2.050732275753108e-14
58000.0,0.006131639990463729,0.9995103782146171,1.4608979900837358e-09,2.0898976495765353e-14
59000.0,0.006073313408087017,0.999505638230466,1.4819935857329278e-09,2.1296648394197675e-14
60000.0,0.006015274085413245,0.9995008302113657,1.5034941150362414e-09,2.1706434454650846e-14
61000.0,0.0059575218846486915,0.9994959549005227,1.525409314739897e-09,2.2126045198353636e-14
62000.0,0.005900056805793355,0.9994910122979368,1.5477491494443043e-09,2.2555762275961922e-14
63000.0,0.0058428788488472366,0.9994860024036081,1.570523870059716e-09,2.2995876723529604e-14
64000.0,0.005785988013810335,0.9994809252175366,1.593744023364979e-09,2.344668931364678e-14
65000.0,0.005729384300682652,0.9994757807397225,1.6174204619293222e-09,2.3908510926843834e-14
66000.0,0.005673067709464187,0.9994705689701655,1.6415643544126066e-09,2.4381662940366334e-14
67000.0,0.00561703978809938,0.9994652619434773,1.6661865075081726e-09,2.486509708228606e-14
68000.0,0.005561300826481559,0.999459854422403,1.691298570145103e-09,2.5361550745333243e-14
69000.0,0.005505849630691656,0.9994543679764577,1.7169132181591262e-09,2.5870340152235043e-14
70000.0,0.0054506862007296705,0.9994488026056411,1.743042969095475e-09,2.6391831332066877e-14
71000.0,0.005395810536595602,0.9994431583099532,1.7697007127831423e-09,2.6926402916000793e-14
72000.0,0.005341222638289451,0.9994374350893941,1.7968997241810196e-09,2.7474446629891526e-14
73000.0,0.005286922505811218,0.9994316329439638,1.824653676727438e-09,2.8036367808989635e-14
74000.0,0.005232910139160901,0.9994257518736621,1.8529766562151474e-09,2.8612585930232225e-14
75000.0,0.005179184856054565,0.9994197880096076,1.8818835470818396e-09,2.9207740500369006e-14
76000.0,0.005125739157124721,0.9994136988267374,1.911393527751687e-09,2.981541558851807e-14
77000.0,0.005072578889555152,0.9994075174814286,1.9415190163785556e-09,3.043885226037297e-14
78000.0,0.005019704053345857,0.9994012439736815,1.9722760174149983e-09,3.107853962410759e-14
79000.0,0.004967114648496837,0.9993948783034957,2.0036810331767728e-09,3.17349844357942e-14
80000.0,0.004914810675008092,0.9993884204708713,2.0357510818487338e-09,3.2408711819050545e-14
81000.0,0.004862792132879622,0.9993818704758084,2.0685037162319624e-09,3.3100266029768375e-14
82000.0,0.004811056277513585,0.9993751948224456,2.1019588419443594e-09,3.3813175777841035e-14
83000.0,0.004759603575853085,0.9993683992094909,2.1361349730581415e-09,3.454304052651624e-14
84000.0,0.0047084351596415955,0.9993614974490671,2.1710507346718226e-09,3.529256012507097e-14
85000.0,0.004657551028879115,0.999354489541174,2.20672609624352e-09,3.606236830428304e-14
86000.0,0.004606951183565645,0.999347375485812,2.243181672757646e-09,3.685312257513213e-14
87000.0,0.004556635623701185,0.9993401552829807,2.2804387490052e-09,3.766550523796008e-14
88000.0,0.004506603992956778,0.9993328149761028,2.3185195798861284e-09,3.850132531608704e-14
89000.0,0.004456855383386782,0.999325319003058,2.3574476104550356e-09,3.9359507032588654e-14
90000.0,0.004407390650902498,0.9993177008879026,2.397245678876992e-09,4.0241554844951464e-14
91000.0,0.0043582097955039275,0.9993099606306365,2.4379380457011198e-09,4.114826347604797e-14
92000.0,0.00430931281719107,0.99930209823126,2.4795497814705526e-09,4.208045844468487e-14
93000.0,0.004260699715963924,0.999294113689773,2.5221067981906043e-09,4.303899741928415e-14
94000.0,0.0042123704918224925,0.9992860070061753,2.565635882189755e-09,4.402477165593656e-14
95000.0,0.004164318833905836,0.9992777339190853,2.61017066184735e-09,4.50468792447164e-14
96000.0,0.00411654760473774,0.9992693145048853,2.6557375274380716e-09,4.609287336940396e-14
97000.0,0.004069057751473949,0.9992607554064762,2.702365469804806e-09,4.716923603730926e-14
98000.0,0.004021849274114463,0.999252056623858,2.7500853825199773e-09,4.8277025373322374e-14
99000.0,0.0039749221726592815,0.9992432181570303,2.798929238606111e-09,4.9417342516966014e-14
100000.0,0.003928277747368275,0.9992342002181809,2.848928720038357e-09,5.058913257473116e-14
101000.0,0.003881915683510659,0.9992250124380376,2.9001183176313126e-09,5.179717262384314e-14
102000.0,0.003835835598261169,0.999215666531013,2.9525338520037887e-09,5.3041252697324763e-14
103000.0,0.0037900374916198048,0.9992061624971069,3.0062120027750006e-09,5.43226620239895e-14
104000.0,0.0037445213635865665,0.9991965003363191,3.061190765432933e-09,5.5642743584087806e-14
105000.0,0.0036992880907353158,0.9991866427648691,3.1175083982709405e-09,5.700090675039639e-14
106000.0,0.00365433771009617,0.9991765882077356,3.1752055447413135e-09,5.840182263664975e-14
107000.0,0.003609669794093344,0.9991663548512257,3.2343249479343025e-09,5.984572104106668e-14
108000.0,0.003565284342726838,0.9991559426953395,3.2949103740677127e-09,6.133418194768675e-14
109000.0,0.0035211813559966523,0.999145351740077,3.35700720285069e-09,6.286885295801509e-14
110000.0,0.0034773612730945127,0.9991345197266417,3.4206618486921665e-09,6.445010783567944e-14
111000.0,0.0034338242128434267,0.9991234298109609,3.4859228862851213e-09,6.608203405728078e-14
112000.0,0.003390569816748236,0.9991121328124736,3.552841444085126e-09,6.776551792575235e-14
113000.0,0.003347598084808939,0.9991006287311796,3.621470046942641e-09,6.950250975885703e-14
114000.0,0.0033049090170255363,0.9990889175670791,3.6918632125557943e-09,7.129504571792091e-14
115000.0,0.0032625026133980277,0.999076999320172,3.76407753944097e-09,7.314525210420938e-14
116000.0,0.0032203788739264133,0.9990648739904584,3.838171799326522e-09,7.50553499154515e-14
117000.0,0.0031785377986106936,0.9990525415779382,3.914207034218772e-09,7.702765963149353e-14
118000.0,0.0031369781341252403,0.9990399467327363,3.992249050955347e-09,7.906938887240496e-14
119000.0,0.0030956995083886757,0.9990270730228437,4.072364719188581e-09,8.117549667462861e-14
