t_merge,snr
54544.73874771091,0.00020450367659925308
53544.73874771091,0.0002571283359963974
52544.73874771091,0.00032626809961187837
51544.73874771091,0.00041758454776577965
50544.73874771091,0.0005389023167561773
49544.73874771091,0.0007007872125883921
48544.73874771091,0.0009178657739313778
47544.73874771091,0.0012102737568803433
46544.73874771091,0.0016056157550640737
45544.73874771091,0.002142746530703096
44544.73874771091,0.0028758069228570528
43544.73874771091,0.003881009719712823
42544.73874771091,0.005265833484460168
41544.73874771091,0.007182508884058196
40544.73874771091,0.009847941900952924
39544.73874771091,0.013573459960078579
38544.73874771091,0.01880774026840739
37544.73874771091,0.026202536505053203
36544.73874771091,0.036706872055936576
35544.73874771091,0.05171951990819105
34544.73874771091,0.07329320645805482
33544.73874771091,0.10448451592241029
32544.738747710908,0.14984845977169894
31544.738747710908,0.2161950859513373
30544.738747710908,0.3138758450400315
29544.738747710908,0.45855433324294914
28544.738747710908,0.674024521661021
27544.738747710908,0.9966135574816881
26544.738747710908,1.481772916636027
25544.738747710908,2.213936889086844
24544.738747710908,3.3211689017936807
23544.738747710908,4.996403072041277
22544.738747710908,7.525876015779356
21544.738747710908,11.33100715254486
20544.738747710908,17.01659671832779
19544.738747710908,25.37800116583703
18544.738747710908,37.38462387163974
17544.738747710908,54.03693105475955
16544.738747710908,75.98607529220291
15544.738747710908,102.8877770529535
14544.738747710908,132.9362973323466
13544.738747710908,162.77255525199195
12544.738747710908,189.83454959924268
11544.738747710908,214.4913688997911
10544.738747710908,240.12045208078973
9999.0,255.82140629627781
9899.0,258.84719566039814
9799.0,261.93978914232144
9699.0,265.1048554265696
9599.0,268.3485158522387
9499.0,271.67737863556835
9399.0,275.0985734467069
9299.0,278.6197865761988
9199.0,282.14014826231
9099.0,285.7338801475576
8999.0,289.41150631477944
8899.0,293.1794685588092
8799.0,297.04500255780874
8699.0,301.01617316865577
8599.0,305.1019122023508
8499.0,309.31205938003444
8399.0,313.53888990913885
8299.0,317.8459779093606
8199.0,322.25988076812433
8099.0,326.78971268087645
7999.0,331.44580416120516
7899.0,336.2397566064991
7799.0,341.1845026210782
7699.0,346.29437320163083
7599.0,351.4820493804642
7499.0,356.77784852299226
7399.0,362.22281355509506
7299.0,367.8300720226915
7199.0,373.6147016487752
7099.0,379.5938314936893
6999.0,385.7401371519334
6899.0,391.9703550160436
6799.0,398.38258131592374
6699.0,404.9941264393085
6599.0,411.8251287804905
6499.0,418.8987113943871
6399.0,426.24115804578634
6299.0,433.7297091039818
6199.0,441.4428078559863
6099.0,449.4198431565653
5999.0,457.68825406300374
5899.0,466.28006777820036
5799.0,475.0907697444279
5699.0,484.15705144209807
5599.0,493.55192718349036
5499.0,503.31263554230014
5399.0,513.4830508519201
5299.0,524.0078464871119
5199.0,534.868056382713
5099.0,546.1649144470426
4999.0,557.9500714836431
4899.0,570.2091103403598
4799.0,582.8592626887198
4699.0,596.0473828068612
4599.0,609.8421387111324
4499.0,624.2930914820314
4399.0,639.2711442370581
4299.0,654.9494950355136
4199.0,671.4211438286759
4099.0,688.5992811687576
3999.0,706.5575491246321
3899.0,725.4610018245214
3799.0,745.3882826454369
3699.0,766.2528978655344
3599.0,788.2933640991694
3499.0,811.5724635396825
3399.0,836.0621310355557
3299.0,862.060645893268
3199.0,889.5985172558821
3099.0,918.7322941519141
2999.0,949.864613277975
2899.0,983.0786922861652
2799.0,1018.5827961651429
2699.0,1056.66675608432
2599.0,1097.5078059635382
2499.0,1141.5998979115602
2399.0,1189.0802698236096
2299.0,1240.7775062847563
2199.0,1296.971920405542
2099.0,1358.4873702449838
1999.0,1425.996044518735
1899.0,1500.3911122048016
1799.0,1583.0662446519539
1699.0,1675.273865610714
1599.0,1778.843633255961
1499.0,1896.1118570933381
1399.0,2030.124388163267
1299.0,2185.1636122229806
1199.0,2366.4441138168722
1099.0,2581.259460616192
999.0,2840.139006216839
989.0,2868.9801000074463
979.0,2898.4406957512538
969.0,2928.5455570630916
959.0,2959.283882668854
949.0,2990.631703306813
939.0,3022.665895742824
929.0,3055.4134036892583
919.0,3088.903038090418
909.0,3123.1654888796097
899.0,3158.233631054831
889.0,3194.142602594816
879.0,3230.9258862831302
869.0,3268.591326802727
859.0,3307.165911344099
849.0,3346.684449475435
839.0,3387.1847309375034
829.0,3428.707904665773
819.0,3471.2983916575354
809.0,3514.9991565009677
799.0,3559.833167032168
789.0,3605.843037612534
779.0,3653.0783455881137
769.0,3701.5927657405978
759.0,3751.444555663888
749.0,3802.6967200000495
739.0,3855.4088511994505
729.0,3909.6192379654017
719.0,3965.393644289427
709.0,4022.8060412134755
699.0,4081.937254117554
689.0,4142.87540598044
679.0,4205.715975382915
669.0,4270.544802854121
659.0,4337.418509780074
649.0,4406.438042169993
639.0,4477.716741520176
629.0,4551.378476707181
619.0,4627.559123325982
609.0,4706.4072545049485
599.0,4788.057119445839
589.0,4872.617167160608
