t_merge,snr
293088.71953869204,5.4801263243661325e-05
292088.71953869204,5.6594250608799094e-05
291088.71953869204,5.8452813187657174e-05
290088.71953869204,6.0379672009451814e-05
289088.71953869204,6.237779203442397e-05
288088.71953869204,6.445029585369526e-05
287088.71953869204,6.660047375136886e-05
286088.71953869204,6.883176654699285e-05
285088.71953869204,7.114761180540602e-05
284088.71953869204,7.355180867736124e-05
283088.71953869204,7.604841652600156e-05
282088.71953869204,7.86417252001819e-05
281088.71953869204,8.133627051152321e-05
280088.71953869204,8.413684971196202e-05
279088.71953869204,8.704833429960625e-05
278088.71953869204,9.007593847393641e-05
277088.71953869204,9.322534607957196e-05
276088.71953869204,9.650258535239106e-05
275088.71953869204,9.991405308936875e-05
274088.71953869204,0.0001034665406471036
273088.71953869204,0.00010716720368883453
272088.71953869204,0.00011102355189875822
271088.71953869204,0.0001150436759062783
270088.71953869204,0.00011923617135095282
269088.71953869204,0.000123610196396422
268088.71953869204,0.00012817553027854678
267088.71953869204,0.00013294259160997514
266088.71953869204,0.00013792247939960805
265088.71953869204,0.00014312699322811533
264088.71953869204,0.0001485688455277631
263088.71953869204,0.00015426152036712379
262088.71953869204,0.00016021956509574395
261088.71953869204,0.00016645837347151679
260088.71953869204,0.0001729946221399991
259088.71953869204,0.0001798445244166352
258088.71953869204,0.00018702833349519644
257088.71953869204,0.00019456650089019165
256088.71953869204,0.00020248091031454022
255088.71953869204,0.00021079500414932168
254088.71953869204,0.00021953389873332284
253088.71953869204,0.00022872374994912603
252088.71953869204,0.0002383928483928653
251088.71953869204,0.00024857327046771976
250088.71953869204,0.0002592983400795248
249088.71953869204,0.0002706038029700907
248088.71953869204,0.0002825280045180169
247088.71953869204,0.00029511208009666914
246088.71953869204,0.0003084000812297265
245088.71953869204,0.0003224401697564411
244088.71953869204,0.0003372836417249138
243088.71953869204,0.0003529854921894145
242088.71953869204,0.00036960475776412293
241088.71953869204,0.00038720481096496964
240088.71953869204,0.0004058551054274041
239088.71953869204,0.0004256341438468757
238088.71953869204,0.0004466179983929159
237088.71953869204,0.00046889196651375914
236088.71953869204,0.0004925476603739168
235088.71953869204,0.0005176834677107767
234088.71953869204,0.0005444050466022934
233088.71953869204,0.0005728258567091064
232088.71953869204,0.0006030677301235285
231088.71953869204,0.0006352614849663215
230088.71953869204,0.0006695762849475825
229088.71953869204,0.0007061510204002677
228088.71953869204,0.0007451476434044359
227088.71953869204,0.0007867432703579398
226088.71953869204,0.0008311282141822361
225088.71953869204,0.0008785069690410566
224088.71953869204,0.000929099271910408
223088.71953869204,0.000983141246937092
222088.71953869204,0.0010408866406548395
221088.71953869204,0.0011026599980055538
220088.71953869204,0.0011687750652863496
219088.71953869204,0.001239516842301045
218088.71953869204,0.0013152312190285835
217088.71953869204,0.001396290324682884
216088.71953869204,0.0014830944599842021
215088.71953869204,0.001576074323427253
214088.71953869204,0.0016756938572255395
213088.71953869204,0.0017824519959814312
212088.71953869204,0.0018969173240831062
211088.71953869204,0.0020198251145254163
210088.71953869204,0.0021517043866373857
209088.71953869204,0.002293211528075155
208088.71953869204,0.002445061231000811
207088.71953869204,0.002608172113171965
206088.71953869204,0.0027834412645815414
205088.71953869204,0.002971552531581382
204088.71953869204,0.0031737751917597576
203088.71953869204,0.0033912254512727777
202088.71953869204,0.0036250782620019847
201088.71953869204,0.003876543688687421
200088.71953869204,0.004147091922380169
199088.71953869204,0.004438228550746966
198088.71953869204,0.004751443941425932
197088.71953869204,0.005088875710181045
196088.71953869204,0.005452273875618831
195088.71953869204,0.00584397665457284
194088.71953869204,0.006266097237749447
193088.71953869204,0.006720738530533257
192088.71953869204,0.007210397290324443
191088.71953869204,0.007738182730626993
190088.71953869204,0.008308053537860396
189088.71953869204,0.008923021512608353
188088.71953869204,0.00958649801251764
187088.71953869204,0.010302552935524676
186088.71953869204,0.0110756510865985
185088.71953869204,0.011910353166807967
184088.71953869204,0.012812463669985561
183088.71953869204,0.013787333476394117
182088.71953869204,0.014840924652869389
181088.71953869204,0.015979660247864777
180088.71953869204,0.017210829653388396
179088.71953869204,0.018542707433613054
178088.71953869204,0.019984165389132013
177088.71953869204,0.02154435172838112
176088.71953869204,0.02323285568933291
175088.71953869204,0.025060400133031943
174088.71953869204,0.027039388710611865
173088.71953869204,0.0291844951739665
172088.71953869204,0.03150928609920334
171088.71953869204,0.03402950885016488
170088.71953869204,0.03676283472998106
169088.71953869204,0.039728175241004283
